year,month,day,WSPD,WVHT,DPD,ATMP
1999,12,22,8.283333333,1.039791667,8.160208333,11.29166667
1999,12,23,6.164251208,0.832878788,7.175625,7.363164251
1999,12,24,6.489251208,0.743236842,7.197026316,6.824154589
1999,12,25,11.08194444,1.6525,6.654513889,1.004166667
1999,12,26,8.430555556,0.960571429,7.959,3.506944444
1999,12,27,6.476388889,0.976904762,6.40452381,6.715277778
1999,12,28,4.886111111,0.699166667,6.659375,7.538888889
1999,12,29,6.956521739,0.845777778,6.998777778,5.550905797
1999,12,30,6.397826087,0.63725,8.18275,10.10718599
1999,12,31,6.325,0.598245614,8.052105263,12.49166667
2000,1,1,4.377083333,0.645575448,8.630102302,13.99118357
2000,1,2,2.158605072,0.600625,10.03238636,15.6432971
2000,1,3,5.733333333,0.612708333,10.12,18.08611111
2000,1,4,10.28125,0.549166667,9.750416667,19.0375
2000,1,5,11.10625,1.76875,7.585625,11.67361111
2000,1,6,7.3375,1.12625,7.82125,10.14166667
2000,1,7,4.232518116,0.883333333,9.1355,12.77880435
2000,1,8,4.620108696,0.799565217,9.252101449,10.25887681
2000,1,9,5.11875,0.859791667,9.833402778,12.15
2000,1,10,8.339583333,0.861956522,10.06130435,16.48913043
2000,1,11,10.65208333,0.91826087,9.738043478,15.22916667
2000,1,12,6.097916667,0.927613636,7.441534091,12.22361111
2000,1,13,9.852083333,0.702631579,8.742631579,15.6
2000,1,14,14.50208333,1.77625,7.658333333,4.559722222
2000,1,15,6.727083333,1.641875,8.170625,1.941666667
2000,1,16,10.2875,1.06702381,8.97110119,9.4875
2000,1,17,12.79791667,1.422083333,7.436666667,5.308333333
2000,1,18,6.641666667,1.79525,9.798625,-1.255555556
2000,1,19,6.049184783,1.560892857,12.1128869,-0.17192029
2000,1,20,9.379166667,1.258623188,11.19910628,6.031944444
2000,1,21,11.975,2.236708333,9.784916667,0.990277778
2000,1,22,6.308333333,1.564230072,12.03544384,-0.711111111
2000,1,23,4.652173913,0.921742424,11.26530303,5.099275362
2000,1,24,10.21458333,0.785244565,4.043804348,6.751388889
2000,1,25,14.51875,1.433043478,5.089347826,5.361533816
2000,1,26,9.002083333,1.706041667,10.1960119,0.926388889
2000,1,27,8.754166667,1.361166667,7.511166667,-0.956944444
2000,1,28,7.408695652,1.269305556,7.712430556,-1.432608696
2000,1,29,6.13125,1.118509615,7.308477564,0.406944444
2000,1,30,10.24791667,0.72625,6.149583333,7.216666667
2000,1,31,8.522916667,1.190833333,8.528541667,4.877777778
2000,2,1,7.1375,0.718342391,8.685407609,3.227777778
2000,2,2,8.293478261,0.847411765,6.994882353,3.326871981
2000,2,3,5.420833333,0.848757764,7.490838509,5.898611111
2000,2,4,6.583061594,0.685888889,8.503555556,8.69365942
2000,2,5,8.077083333,0.816,5.587238095,5.434722222
2000,2,6,7.50625,0.9434375,5.983875,5.131944444
2000,2,7,5.735416667,0.675710227,6.957017045,8.341666667
2000,2,8,7.889130435,0.823583333,5.863833333,8.628392622
2000,2,9,8.983333333,0.832083333,6.937916667,10.09861111
2000,2,10,9.69692029,0.451521739,3.482608696,11.12675121
2000,2,11,7.6125,1.480458333,9.1025,12.94166667
2000,2,12,9.39375,0.618541667,3.671041667,9.931944444
2000,2,13,7.53125,1.123958333,6.813958333,6.223611111
2000,2,14,11.63125,0.472916667,4.898125,15.6625
2000,2,15,8.31875,0.420625,3.873958333,9.609722222
2000,2,16,4.825,0.883541667,8.598958333,11.23055556
2000,2,17,11.34583333,0.962608696,6.889130435,8.948067633
2000,2,18,9.910416667,0.488125,3.398958333,12.07222222
2000,2,19,10.48958333,0.33,4.008541667,16.64861111
2000,2,20,10.00208333,0.525,3.078125,7.273611111
2000,2,21,5.06875,0.881153846,6.904113712,6.498611111
2000,2,22,8.223913043,0.715652174,7.416086957,7.015942029
2000,2,23,4.61875,0.988333333,7.266875,10.91388889
2000,2,24,2.92826087,1.002356459,8.416818182,13.90144928
2000,2,25,2.660416667,0.861431159,9.104701087,16.21388889
2000,2,26,3.216666667,0.757889493,9.684266304,15.30972222
2000,2,27,5.99375,0.891394231,9.177548077,15.07777778
2000,2,28,8.927083333,0.817708333,6.34375,14.14444444
2000,2,29,5.020833333,1.022111801,8.421614907,10.99861111
2000,3,1,4.96875,1.07395881,10.42366133,13.99861111
2000,3,2,7.38125,1.152083333,9.80875,14.47083333
2000,3,3,6.0375,1.326944444,7.62625,9.469444444
2000,3,4,4.777083333,0.827234848,7.341893939,10.89722222
2000,3,5,6.002898551,0.714786096,7.858729947,11.67258454
2000,3,6,6.15298913,0.645970696,6.959468864,12.74559179
2000,3,7,4.620833333,0.84875,7.2628125,11.97222222
2000,3,8,8.489583333,0.721428571,7.948333333,17.05555556
2000,3,9,8.08125,0.359565217,9.360434783,18.71388889
2000,3,10,8.825,0.327857143,9.374285714,17.73194444
2000,3,11,7.183333333,0.404761905,13.57,18.3625
2000,3,12,11.5875,0.634583333,7.934583333,16.9625
2000,3,13,9.7,1.11125,6.324583333,7.266666667
2000,3,14,7.927083333,0.618695652,7.800434783,9.479166667
2000,3,15,5.30625,0.588636364,7.716818182,13.77083333
2000,3,16,7.035416667,0.594583333,6.824583333,18.15138889
2000,3,17,12.69728261,0.885217391,7.918695652,16.98961353
2000,3,18,13.33333333,1.92826087,8.827826087,6.542874396
2000,3,19,8.74375,1.920416667,12.29666667,10.64583333
2000,3,20,10.1625,2.061818182,13.47636364,14.11086957
2000,3,21,8.441666667,2.114090909,13.35,15.10881643
2000,3,22,8.316304348,1.726666667,11.43166667,8.754649758
2000,3,23,13.22690217,2.333333333,11.7325,8.733695652
2000,3,24,7.266666667,1.770869565,12.53478261,8.863888889
2000,3,25,3.825,1.21625,11.75875,13.6125
2000,3,26,6.308333333,0.646666667,10.50875,16.17916667
2000,3,27,6.339583333,0.435833333,10.10916667,17.42777778
2000,3,28,9.804166667,0.645217391,8.555217391,15.95694444
2000,3,29,9.508514493,0.516086957,9.870869565,13.85307971
2000,3,30,5.03125,0.4575,9.247,14.78611111
2000,3,31,8.647916667,0.758571429,6.480952381,12.18846618
2000,4,1,6.7625,0.763333333,6.066666667,12.89583333
2000,4,2,5.720833333,0.433636364,7.281818182,16.82916667
2000,4,3,9.272529644,0.418333333,8.515555556,19.90151515
2000,4,4,12.37232143,0.486666667,7.461666667,20.53452381
2000,4,5,10.28379447,0.5925,7.7635,11.33279974
2000,4,6,10.52155797,0.385416667,11.8875,16.16708937
2000,4,7,9.91552795,0.454117647,10.08529412,18.28661146
2000,4,8,9.954166667,0.47875,9.048333333,20.03055556
2000,4,9,13.64583333,0.730833333,6.579583333,10.84861111
2000,4,10,8.145833333,0.34,11.015,15.46805556
2000,4,11,6.906818182,0.338095238,10.77190476,17.93418972
2000,4,12,7.814583333,0.518333333,6.66125,18.8125
2000,4,13,12.87708333,1.58,6.294166667,12.675
2000,4,14,9.66548913,1.449583333,6.860416667,15.11008454
2000,4,15,10.70208333,1.12173913,7.386086957,18.14818841
2000,4,16,6.495833333,0.9575,7.9975,17.9125
2000,4,17,3.9875,0.666666667,9.103809524,18.03888889
2000,4,18,7.471376812,1.190952381,8.906666667,17.6326087
2000,4,19,14.78269928,2.27625,8.324166667,10.93097826
2000,4,20,7.910416667,1.954210526,9.973157895,11.12638889
2000,4,21,8.8875,1.11125,10.14708333,18.4875
2000,4,22,7.458333333,0.852916667,10.15708333,14.92083333
2000,4,23,5.679166667,0.725,11.23909091,13.98472222
2000,4,24,4.424621212,0.562941176,13.6,15.56729798
2000,4,25,6.545833333,1.51375,7.299375,16.45555556
2000,4,26,9.486050725,2.43625,9.71875,10.06594203
2000,4,27,6.624505929,0,0,11.74653601
2000,4,28,5.979166667,,,14.56527778
2000,4,29,6.5375,,,13.40833333
2000,4,30,4.864583333,,,15.15972222
2000,5,1,5.35021645,,,18.42402597
2000,5,2,10.48660714,,,19.95079365
2000,5,3,7.969565217,,,17.23695652
2000,5,4,5.558333333,0,0,17.69027778
2000,5,5,2.78134058,0,0,19.74595411
2000,5,6,5.954166667,,,20.53888889
2000,5,7,6.726177536,0,0,21.75911836
2000,5,8,8.38125,0,0,22.05833333
2000,5,9,8.960416667,,,22.06527778
2000,5,10,10.03940217,,,22.99933575
2000,5,11,8.187391304,,,19.7080303
2000,5,12,5.870833333,,,22.05694444
2000,5,13,8.742210145,,,24.00078502
2000,5,14,9.089945652,,,21.18605072
2000,5,15,8.24375,,,18.96944444
2000,5,16,6.981884058,,,18.26551932
2000,5,17,7.079545455,,,20.48939394
2000,5,18,8.12826087,,,22.2226614
2000,5,19,9.6875,,,23.09166667
2000,5,20,7.021401515,,,22.52626263
2000,5,21,5.479347826,,,20.81304348
2000,5,22,7.397916667,,,21.50138889
2000,5,23,4.919444444,,,19.72731481
2000,5,24,8.19375,,,23.81527778
2000,5,25,8.704166667,0,0,24.08888889
2000,5,26,3.447916667,,,21.96666667
2000,5,27,4.025,,,23.31944444
2000,5,28,5.897916667,,,21.85555556
2000,5,29,8.595833333,,,19.02916667
2000,5,30,15.07291667,,,14.96751208
2000,5,31,11.09583333,,,15.23611111
2000,6,1,4.013095238,,,19.09702381
2000,6,2,6.08125,,,23.38888889
2000,6,3,6.927083333,,,23.05833333
2000,6,4,7.020833333,,,20.95
2000,6,5,3.327083333,,,20.75694444
2000,6,6,5.825,,,20.91666667
2000,6,7,7.470833333,,,18.24583333
2000,6,8,3.133333333,,,19.85972222
2000,6,9,3.083333333,,,22.64444444
2000,6,10,4.11875,,,23.68194444
2000,6,11,3.94375,,,24.14305556
2000,6,12,5.958333333,,,24.69722222
2000,6,13,7.589583333,,,24.90277778
2000,6,14,6.377083333,,,24.14861111
2000,6,15,5.464583333,,,25.91527778
2000,6,16,7.022916667,,,26.54722222
2000,6,17,7.685416667,,,26.71805556
2000,6,18,7.445833333,,,26.65277778
2000,6,19,8.260416667,,,26.41793478
2000,6,20,6.08125,,,23.05277778
2000,6,21,5.608333333,,,24.13194444
2000,6,22,9.070833333,,,26.69305556
2000,6,23,6.20625,,,25.17638889
2000,6,24,3.402083333,,,25.69166667
2000,6,25,7.264583333,,,25.23472222
2000,6,26,8.25625,,,26.78611111
2000,6,27,8.654166667,,,26.94166667
2000,6,28,8.3875,,,26.29861111
2000,6,29,10.40208333,,,25.16527778
2000,6,30,6.795833333,,,23.31527778
2000,7,1,6.879166667,,,23.65694444
2000,7,2,5.7,,,23.72083333
2000,7,3,3.354166667,,,25.52222222
2000,7,4,8.63125,,,26.08472222
2000,7,5,9.33125,,,26.16388889
2000,7,6,3.741666667,,,24.24722222
2000,7,7,6.60625,,,24.57361111
2000,7,8,5.789583333,,,23.51666667
2000,7,9,4.285416667,,,24.52777778
2000,7,10,11.05416667,,,26.39861111
2000,7,11,9.172916667,,,26.41944444
2000,7,12,5.883333333,,,24.54722222
2000,7,13,6.197916667,,,24.88670635
2000,7,14,3.64375,,,25.23055556
2000,7,15,6.182336957,,,24.63550725
2000,7,16,3.513311688,,,25.18679654
2000,7,17,3.702083333,,,25.07916667
2000,7,18,3.079166667,,,25.96111111
2000,7,19,5.539583333,,,27.18888889
2000,7,20,9.470833333,,,25.54583333
2000,7,21,4.758333333,,,23.48611111
2000,7,22,5.308333333,,,24.48055556
2000,7,23,4.545833333,,,24.57222222
2000,7,24,5.63125,,,24.2
2000,7,25,5.235416667,,,23.52361111
2000,7,26,6.75,,,25.2
2000,7,27,3.935416667,,,25.04166667
2000,7,28,1.977083333,,,25.14027778
2000,7,29,3.454166667,,,25.75277778
2000,7,30,5.09375,,,26.175
2000,7,31,7.529166667,,,26.49027778
2000,8,1,5.2375,,,27.04722222
2000,8,2,4.245833333,,,26.68333333
2000,8,3,8.606818182,,,26.46224747
2000,8,4,6.658333333,0.988,7.486,25.725
2000,8,5,5.702083333,1.036842105,5.667894737,24.5375
2000,8,6,2.708333333,0.71125,8.137083333,25.83194444
2000,8,7,8.141666667,0.962857143,7.332142857,27.85972222
2000,8,8,8.202083333,0.955454545,6.352272727,27.81944444
2000,8,9,7.358333333,0.828181818,6.270909091,27.97222222
2000,8,10,6.160416667,0.830952381,8.354285714,26.91944444
2000,8,11,3.264583333,0.836521739,9.617826087,26.55833333
2000,8,12,4.404166667,1.157,13.184,24.92083333
2000,8,13,5.7625,1.380869565,11.95652174,23.50833333
2000,8,14,6.945833333,1.404782609,7.049565217,22.0375
2000,8,15,3.191666667,0.93375,8.007916667,24.67777778
2000,8,16,7.691666667,1.0035,6.859,26.82916667
2000,8,17,6.4125,0.946666667,6.456190476,24.39444444
2000,8,18,4.489583333,0.8,8.501304348,25.84861111
2000,8,19,8.6875,1.214166667,6.915,23.45138889
2000,8,20,8.6125,1.0515,8.7315,22.88055556
2000,8,21,10.33125,1.6025,6.956666667,22.27916667
2000,8,22,7.85625,1.484285714,7.508571429,22.29027778
2000,8,23,4.2,1.033333333,9.981666667,24.37638889
2000,8,24,7.458333333,1.310416667,13.40291667,25.7125
2000,8,25,6.09375,1.5865,10.8845,24.15972222
2000,8,26,5.28125,1.140833333,8.785416667,23.47222222
2000,8,27,5.147644928,0.97,7.813043478,25.61721014
2000,8,28,5.779166667,0.916923077,7.05,24.19305556
2000,8,29,6.066666667,1.068947368,6.401052632,24.57361111
2000,8,30,10.67708333,1.73,6.191428571,25.09583333
2000,8,31,7.433333333,1.943333333,7.946,26.08888889
2000,9,1,4.947916667,1.041,6.8735,26.17638889
2000,9,2,4.304166667,0.812608696,7.264782609,26.56388889
2000,9,3,5.089583333,0.709047619,8.50952381,26.53888889
2000,9,4,6.395833333,0.750909091,5.575454545,26.59722222
2000,9,5,7.127083333,0.682,6.802,24.03333333
2000,9,6,14.82708333,,,22.67361111
2000,9,7,11.1375,2.96,10.555,22.71944444
2000,9,8,7.0375,1.7635,9.308,23.35416667
2000,9,9,5.916666667,1.42,8.81,24.09251208
2000,9,10,5.308333333,1.243809524,8.41952381,23.78055556
2000,9,11,6.929166667,1.726,8.0665,24.64861111
2000,9,12,6.075,1.901304348,8.456086957,25.28333333
2000,9,13,3.958333333,1.662916667,8.598333333,25.57638889
2000,9,14,3.86875,1.244736842,8.123157895,25.30416667
2000,9,15,5.61875,1.03,7.98625,25.64444444
2000,9,16,7.533333333,1.3,6.897,20.24722222
2000,9,17,6.732608696,0.9585,6.7245,19.85797101
2000,9,18,7.952865613,0.925333333,7.858,22.66060606
2000,9,19,9.795833333,1.61,7.14,24.07584541
2000,9,20,7.125,1.097777778,9.696666667,24.84305556
2000,9,21,7.497916667,1.1,9.09,25.8910628
2000,9,22,6.625,0.79,6.666,24.25694444
2000,9,23,7.416666667,1.156666667,6.535555556,23.76666667
2000,9,24,8.354981884,1.223333333,9.734444444,23.86310386
2000,9,25,5.475,0.935555556,12.42277778,25.37777778
2000,9,26,8.89375,2.034545455,7.397272727,21.7875
2000,9,27,9.027083333,1.952173913,10.13695652,17.08472222
2000,9,28,7.397916667,1.631304348,9.610869565,18.75555556
2000,9,29,12.49291667,1.826666667,6.383333333,20.1575
2000,9,30,10.34646739,2.461333333,9.434,21.15576691
2000,10,1,9.94,2.435714286,9.738571429,21.46444444
2000,10,2,10.45833333,2.506666667,10.37,20.82156433
2000,10,3,5.152083333,2.055263158,10.99368421,21.99583333
2000,10,4,5.085416667,1.26625,10.84416667,22.96835749
2000,10,5,2.577083333,0.909583333,10.20166667,23.17083333
2000,10,6,3.191666667,0.972173913,8.525217391,24.25972222
2000,10,7,9.672916667,1.411111111,7.455555556,20.45833333
2000,10,8,10.83333333,1.51,7.788181818,14.95138889
2000,10,9,12.64791667,,,11.22083333
2000,10,10,8.120833333,,,11.4
2000,10,11,4.916666667,0.661428571,10,15.76388889
2000,10,12,4.69375,0.69826087,8.044347826,17.23611111
2000,10,13,5.183333333,0.752083333,5.65125,17.55
2000,10,14,3.49375,0.699166667,6.885416667,18.82083333
2000,10,15,3.4625,0.963333333,8.44,19.85833333
2000,10,16,5.729166667,1.481666667,8.995,19.9840781
2000,10,17,6.277083333,1.619545455,7.990909091,20.41527778
2000,10,18,7.647916667,1.764,8.308,19.85138889
2000,10,19,7.5,1.788636364,8.538181818,18.42777778
2000,10,20,2.8125,1.247916667,8.831666667,18.63055556
2000,10,21,2.214583333,0.932173913,8.677391304,19.53472222
2000,10,22,4.4125,0.843,8.265,19.59861111
2000,10,23,11.3125,,,17.90833333
2000,10,24,9.219112319,1.595,8.71,17.27789855
2000,10,25,6.87797619,1.537692308,8.486153846,17.65444444
2000,10,26,7.614583333,1.374117647,8.346470588,19.70833333
2000,10,27,12.48125,,,19.89444444
2000,10,28,8.070833333,2.315454545,10.60545455,18.94305556
2000,10,29,8.43134058,2.578888889,10.12333333,13.88454106
2000,10,30,6.775,,,13.80833333
2000,10,31,7.033333333,,,13.64861111
2000,11,1,6.9,,,13.47687747
2000,11,2,6.404166667,,,13.86388889
2000,11,3,5.797916667,,,14.70277778
2000,11,4,2.70625,,,16.45277778
2000,11,5,7.889583333,,,14.71805556
2000,11,6,4.939583333,,,12.67916667
2000,11,7,2.302083333,,,14.74166667
2000,11,8,2.2,,,16.7375
2000,11,9,2.383333333,,,18.78472222
2000,11,10,9.033333333,,,21.18888889
2000,11,11,10.96666667,,,13.89166667
2000,11,12,8.085416667,,,12.57083333
2000,11,13,3.502083333,,,12.51388889
2000,11,14,3.158333333,,,15.58055556
2000,11,15,7.354076087,,,9.556702899
2000,11,16,2.397826087,,,11.05652174
2000,11,17,8.575,,,13.21388889
2000,11,18,7.15,,,9.383333333
2000,11,19,6.902807971,,,8.063466184
2000,11,20,7.941666667,,,7.234722222
2000,11,21,9.179166667,,,6.575
2000,11,22,10.12291667,,,2.120833333
2000,11,23,6.747916667,,,6.456944444
2000,11,24,6.585416667,,,8.783333333
2000,11,25,9.7875,,,14.67222222
2000,11,26,10.13333333,,,16.5625
2000,11,27,9.78125,,,12.37035024
2000,11,28,8.439583333,,,12.34444444
2000,11,29,4.71875,,,13.14027778
2000,11,30,10.25833333,,,11.79166667
2000,12,1,5.25625,,,8.152777778
2000,12,2,7.816666667,,,8.496428571
2000,12,3,16.3952381,,,6.1875
2000,12,4,13.89375,,,6.177777778
2000,12,5,6.239583333,,,6.201388889
2000,12,6,5.760416667,,,6.545833333
2000,12,7,6.410416667,,,6.827777778
2000,12,8,6.508333333,,,10.80138889
2000,12,9,9.09375,,,9.844444444
2000,12,10,8.337202381,,,11.38035714
2000,12,11,4.702083333,,,8.611413043
2000,12,12,9.327083333,,,14.71184211
2000,12,13,10.38125,,,7.607306763
2000,12,14,12.37880435,,,17.76437198
2000,12,15,9.78219697,,,10.26818182
2000,12,16,7.48125,,,14.03888889
2000,12,17,16.9875,,,17.60277778
2000,12,18,8.170833333,,,5.540942029
2000,12,19,4.039583333,,,8.480555556
2000,12,20,9.389583333,,,3.201388889
2000,12,21,4.604166667,,,3.795833333
2000,12,22,7.102083333,,,7.359722222
2000,12,23,10.31458333,,,-0.123611111
2000,12,24,5.037137681,,,2.600603865
2000,12,25,11.17916667,,,2.366666667
2000,12,26,8.866123188,,,-1.332065217
2000,12,27,5.378713768,,,2.144444444
2000,12,28,7.877445652,,,3.176932367
2000,12,29,11.0817029,,,2.296135266
2000,12,30,7.25625,,,2.969444444
2000,12,31,11.00416667,,,-0.272222222
2001,1,1,6.554166667,,,1.098611111
2001,1,2,7.233522727,,,1.749242424
2001,1,3,6.69375,,,-0.115277778
2001,1,4,5.235416667,0.83,7.69,1.526388889
2001,1,5,5.975,0.93,5.215714286,5.091666667
2001,1,6,8.216666667,1.1425,6.74,6.133333333
2001,1,7,4.5875,0.988333333,7.362083333,8.044444444
2001,1,8,4.208333333,0.816,6.426,9.459722222
2001,1,9,8.027807971,0.956666667,8.116666667,4.370471014
2001,1,10,9.179166667,1.32,10,2.905555556
2001,1,11,5.695833333,1.179090909,8.497272727,9.072222222
2001,1,12,5.4625,0.764,5.168,10.12361111
2001,1,13,11.53333333,,,10.16388889
2001,1,14,7.052083333,,,11.51944444
2001,1,15,5.5125,0.97,7.14,13.54583333
2001,1,16,6.810416667,0.92,7.69,10.5375
2001,1,17,5.233333333,0.8325,6.74,8.226388889
2001,1,18,6.429166667,,,10.93194444
2001,1,19,6.794202899,1.006666667,6.53,14.39800725
2001,1,20,11.05,0,0,16.04305556
2001,1,21,11.6875,,,4.745652174
2001,1,22,7.21875,1.418,8.022,4.4875
2001,1,23,13.6625,0,0,6.155555556
2001,1,24,8.660416667,1.9375,9.7725,4.666666667
2001,1,25,7.847916667,1.489230769,9.58,5.923611111
2001,1,26,9.527083333,2.4,11.11,1.645833333
2001,1,27,8.575,2.06,9.813333333,7.444444444
2001,1,28,5.460416667,1.834,10.454,5.008333333
2001,1,29,2.670833333,1.130833333,12.08458333,7.259722222
2001,1,30,10.99166667,0.88,12.5,14.97638889
2001,1,31,10.83958333,,,13.72777778
2001,2,1,7.05625,,,10.57916667
2001,2,2,5.614583333,0.885714286,6.83,9.636111111
2001,2,3,7.527083333,,,4.880555556
2001,2,4,7.614583333,0.946666667,7.513333333,7.269444444
2001,2,5,7.991666667,,,10.12638889
2001,2,6,4.702083333,0.99875,6.52875,7.893055556
2001,2,7,5.84375,0.826363636,7.975909091,8.6
2001,2,8,4.522916667,0.953888889,8.821666667,11.79861111
2001,2,9,6.539583333,0.9,9.09,15.44166667
2001,2,10,10.23958333,,,15.1
2001,2,11,11.59166667,,,6.188888889
2001,2,12,9.66875,,,7.545833333
2001,2,13,8.7,,,10.16944444
2001,2,14,4.6875,0.92,6.816666667,9.429166667
2001,2,15,9.09375,0.103636364,0.534545455,13.87222222
2001,2,16,5.964583333,0.933636364,7.469090909,13.24861111
2001,2,17,11.20833333,,,10.86666667
2001,2,18,10.25625,,,2.540277778
2001,2,19,4.6625,0.891111111,8.698888889,3.780555556
2001,2,20,4.779166667,0.660714286,6.516428571,11.87361111
2001,2,21,7.3875,,,14.9875
2001,2,22,11.74791667,,,9.360024155
2001,2,23,7.364583333,1.605,11.11,3.625
2001,2,24,5.24375,1.466666667,10.6475,7.223611111
2001,2,25,9.416666667,0,0,14.54861111
2001,2,26,8.708333333,0.161666667,1.388333333,15.30972222
2001,2,27,8.08125,,,8.625
2001,2,28,6.716666667,0.842222222,5.978888889,8.731944444
2001,3,1,5.291666667,,,6.977777778
2001,3,2,5.45625,,,11.86527778
2001,3,3,4.6125,,,11.325
2001,3,4,5.995833333,,,12.52083333
2001,3,5,11.01992754,,,11.83423913
2001,3,6,13.32663043,,,3.277475845
2001,3,7,11.85625,,,3.979166667
2001,3,8,3.295108696,,,6.120350242
2001,3,9,6.564583333,,,9.548611111
2001,3,10,8.254166667,,,5.180555556
2001,3,11,2.129166667,,,9.304166667
2001,3,12,5.7125,,,13.34027778
2001,3,13,13.28333333,,,18.19305556
2001,3,14,8.583333333,,,15.64166667
2001,3,15,6.441666667,,,13.85833333
2001,3,16,6.708333333,,,12.25
2001,3,17,3.8125,,,12.05694444
2001,3,18,8.929166667,,,9.133333333
2001,3,19,11.27916667,,,7.311111111
2001,3,20,13.67083333,,,10.88888889
2001,3,21,13.15465368,,,14.31926407
2001,3,22,10.0875,,,11.06527778
2001,3,23,6.908333333,,,11.55555556
2001,3,24,7.504166667,,,14.425
2001,3,25,11.46875,,,9.726388889
2001,3,26,6.910416667,,,7.441666667
2001,3,27,7.8875,,,4.143055556
2001,3,28,7.685416667,,,5.251388889
2001,3,29,11.54375,,,12.75416667
2001,3,30,12.05,,,17.12083333
2001,3,31,5.7375,,,14.34861111
2001,4,1,5.5,,,10.00972222
2001,4,2,8.3,,,8.959722222
2001,4,3,3.991666667,,,12.57638889
2001,4,4,8.323731884,1.373333333,8.016666667,11.21684783
2001,4,5,8.3875,1.366086957,9.213043478,9.802777778
2001,4,6,5.533333333,1.093636364,10.43363636,14.84166667
2001,4,7,8.970833333,1.577619048,6.64,17.07916667
2001,4,8,7.394746377,1.113181818,6.939090909,17.20483092
2001,4,9,9.645454545,1.3555,7.9345,18.26393939
2001,4,10,7.286857708,1.408666667,11.40533333,17.35599473
2001,4,11,5.672916667,1.336956522,12.5,16.98888889
2001,4,12,6.651630435,1.026956522,11.63869565,21.56775362
2001,4,13,8.870833333,1.222352941,7.984117647,19.40555556
2001,4,14,5.211742424,0.996153846,7.43,16.64318182
2001,4,15,7.128713768,0.89375,7.18625,19.22095411
2001,4,16,10.51666667,1.685,7.69,17.05694444
2001,4,17,8.50625,1.56,7.953333333,11.9375
2001,4,18,11.50833333,1.739285714,6.389285714,7.286111111
2001,4,19,4.425,0.9825,6.609375,10.71666667
2001,4,20,4.0625,0.697777778,9.231666667,15.67361111
2001,4,21,8.4375,1.1125,5.67,19.02083333
2001,4,22,5.689583333,0.734090909,5.730909091,19.8875
2001,4,23,5.96875,0.894583333,7.378333333,20.13611111
2001,4,24,8.054166667,1.28,9.185789474,20.74722222
2001,4,25,10.41594203,1.292857143,8.471428571,14.95899758
2001,4,26,14.47708333,,,11.15
2001,4,27,8.266666667,2.920869565,10.35652174,13.44444444
2001,4,28,8.470833333,1.7725,9.4535,16.17361111
2001,4,29,11.06875,1.33375,9.4475,14.06388889
2001,4,30,6.1,1.043478261,9,13.88611111
2001,5,1,2.747916667,0.741333333,7.555333333,18.01944444
2001,5,2,3.408333333,0.579090909,7.912727273,19.29166667
2001,5,3,3.020833333,0.75,7.895789474,19.66944444
2001,5,4,3.339583333,1.057391304,8.983913043,20.56527778
2001,5,5,5.24375,0.990833333,9.1275,21.25416667
2001,5,6,9.15625,1.022727273,9.048181818,17.87027778
2001,5,7,12.87083333,,,14.31805556
2001,5,8,8.052083333,,,15.1625
2001,5,9,6.502083333,2.183,11.027,16.19583333
2001,5,10,2.779166667,2.117916667,11.35333333,18.33194444
2001,5,11,5.42173913,1.5475,10.944,21.42584541
2001,5,12,9.4125,,,22.59444444
2001,5,13,7.613768116,1.104,6.364,18.03502415
2001,5,14,5.35625,1.057826087,7.025217391,16.99583333
2001,5,15,3.472916667,0.811304348,7.563913043,18.03888889
2001,5,16,5.5,0.638,7.812,16.91944444
2001,5,17,6.375,1.459473684,8.003157895,15.28611111
2001,5,18,4.435416667,1.4095,9.7745,19.02222222
2001,5,19,7.5125,1.21,10.47571429,22.14486715
2001,5,20,4.91577381,0.950588235,9.473529412,20.62539683
2001,5,21,7.072916667,1.058,7.595,22.825
2001,5,22,9.675,,,24.31111111
2001,5,23,6.875,1.095,7.14,21.47083333
2001,5,24,4.05625,0.99,8.932857143,19.3625
2001,5,25,3.3375,0.82,7.78125,20.90694444
2001,5,26,5.089583333,0.863913043,10.57565217,22.3625
2001,5,27,6.83125,0.827777778,9.734444444,22.7634058
2001,5,28,8.295833333,1.083333333,5.256666667,22.95833333
2001,5,29,3.4225,0.87,7.166666667,20.92305556
2001,5,30,4.65625,0.702105263,7.196842105,20.92361111
2001,5,31,7.63125,0.87,4.35,19.81111111
2001,6,1,5.96875,0.914,6.951,22.10277778
2001,6,2,9.395833333,,,23.40277778
2001,6,3,8.139583333,1.13,6.67,24.50138889
2001,6,4,6.195075758,0.8,6.1125,21.96717172
2001,6,5,6.539673913,0.814,5.814,23.63816425
2001,6,6,6.742028986,0.954,6.728,23.74879227
2001,6,7,7.520833333,1.01,5.625,24.53611111
2001,6,8,4.115151515,0.770909091,5.794545455,21.89457071
2001,6,9,4.721195652,0.655,8.20625,22.33496377
2001,6,10,2.145108696,0.592857143,7.214285714,23.78285024
2001,6,11,2.060416667,0.672380952,8.196666667,24.64583333
2001,6,12,5.5375,0.640434783,8.349130435,25.61388889
2001,6,13,6.404166667,0.882,5.574,25.36944444
2001,6,14,8.78844697,,,24.19911616
2001,6,15,10.21721491,,,23.94890351
2001,6,16,7.450595238,0.87625,6.07125,25.08888889
2001,6,17,4.640719697,0.615555556,7.506111111,24.12866162
